transaksi lemot kepneding kacau enak	neutral
lemot karena akun saldo	negative
hemat saldo	positive
biaya transfer lngsng kirim saldo saya beli paket lol baik sistem resah	negative
yang pakai pindah dahulu hati hati nyangkut tidak dibalikin transfer malam transfer seabank terang transfer proses memenunggu menit dtunguin terang memenunggu kecewa padahal uang dipakai ngasib duit tidak langsung kirim bintang	negative
cewek kalau balesnya weh habis tiket pulang memang	negative
bagus aplikasiny diupgrade terus maksimal	positive
lemot toling baik	negative
maling dajjal tarik tunai gagal saldo hilang tulis notifikasi jijik lihat uninstall maling dajjal hubung cs asa lapor tembok tidak responnya bukti kirim bulan tidak ubah maling dajjal	negative
alfamart sudah kena admin ribu jadi tidak utuh lagi saldo langsung kena jadi kecewa	negative
maaf kak sudah transfer tapi tidak tolong respon lagi	negative
mafia gelap	negative
maskih	neutral
apknya bagus banget	negative
derita sayah karena ajar lenyap karena terimakasih baca bantu	negative
kirim cepat rumah handphone lang kirim	positive
gagal tidak hubung proses uninstal	negative
semoga berkah	positive
batu intsal susah memori susah intsal	negative
fitur bayar lengkap	negative
woooyyy bayar kartu kredit kena lambat cz kliiian siall saldooo woy transaksi geje masuk tidak gagal tidak tapi saldo tahan sampai besok pagi jelas saya lapor wajib kalian tipu rakyat	negative
terima kasih buka	positive
yang hilang uangggg autoo unistall	negative
begitu banget tolong iya benerin	negative
markotop mudah transaksi pikir admin	positive
sinkronisasi beli	positive
okehh	neutral
tolong bantu sayasya gagal apgret	negative
syh sngat seng	neutral
jelek saldo kurang transaksi	negative
kemarin tidak transfer sistem erro baru uninstal unduh isi saldo sana tolong kembali sistem yang	negative
inti rugi mana habis bayar rugi tanggung tanggung kasih hati hati	negative
yang kerja ux foto ktp flashnya aduh banget	negative
manfaat guna terima kasih danay	positive
kesini kesana ngawur ngalor ngidul	neutral
urus lu yang hilang juta sekian saran suka malingin citra jelek mata masyarakat	negative
akun beku mohon kerja	neutral
tolong biar kendala midah	negative
tangan komplain pasti	positive
yasaldo kurang karena transaksi lakukantidak laku buruk rugi	negative
ok mntap	positive
hati hati gaes transaksi hasil rekening tuju tidak ada yang tangan buruk keluh yang rugi nasabah	negative
hapus aplikasi kacau jaring bagus pas transaksi sumpah buruk saran hapus kalau tidak baik	negative
jooosssss	neutral
tololllll suruh masuk tilllollll	negative
kenapa sudah bisamohon bantu kak cs	neutral
cepat amanah	positive
lupa blokir makan email layan bagus unistallllllllllllll	negative
tidak hilang saldo katanya adu belum pernah tanggap lu maling ngbangsat susah payah lu	negative
kecewa sistim danauwang kuras maling lazada tarik uwang isi maling tampa mengurus uwang lapor bukti lengkap uwang ganti omong	negative
daftar susah gagal tolong bantu	negative
dengan cepat beres aman kendali	neutral
apknya mantap banget	positive
mantap transaksi mudah	positive
suka banget aplikasi ples layan	negative
mangkin kesini mangkin rusak nyawoy butuh pelancar transaksi hari	neutral
tidak jelastiap isi saldo masuk lamaharus lapor online menunggu kerjatadi isi saldo sampai sekarang tidak saldo nyakita lapor chatkata ajaapa yang	negative
aplikasi tolol	negative
sumo saldo rekening lemot tidak bisa buka kecewa saya	negative
bobrok bagus cepat respon lemot kirim bamk kirim kemapa kirim teman pas klik lemot suka payah benar atm	negative
kasih bintang suka aplikasih suka aplikasih	positive
dangat bantu ytm	negative
bodong tidak puluh ku krem tidak pernah terkirimapk anjeng	negative
perlu	positive
cerita suruh memasuki	negative
qrisnya	neutral
nya tida buka elorr kenapa ya	neutral
pakai tidak bagus transfer bebas admin biaya admin	negative
pakai mudah	positive
sudah puluh ampun niat saya bagi potong	negative
suka banget pakai biaya admin potong	neutral
terima transfer suka masuk teman transfer ribu sampai baru masuk	positive
lupa ribet tinggal sms	negative
pokok mahy	neutral
buat rugi siisaldo lenyap abissss bgtdan ada tanggung jawab nya	negative
tolong bantu bang	negative
susah banget ganggu tolong benerin	negative
akun ku tidak kepakai pas kau pakai sibuk hapus unduh versi baru	negative
kayak	negative
mutuu	neutral
tidak memasuki saldo	negative
mantaf pakai	neutral
bantidakek tidak masuk mancet logo asu	negative
anjlok layan cs buruk kasih solusi kualitas hancur	negative
hathati jebak iklan iklan muncul cepat sadar tekan beli iklan muncul transaksi kirim isi ulang beli verifikasi sidik jari beli batal planga plongo guna jebak saran hatihati kirim isi ulang cari thx	negative
eror tolong dong baik	negative
kecewa banget saldo tanggal sampai sekarang masuk respon tolong kembali	negative
ok puas	positive
setelah cek transaksi solusiny	neutral
bertanya unduh pas masuk knph baca perangkat baca bantu dongy sayah uninstal sampai	positive
susah buat ribet	negative
nomer daftar masuk tidak mohon pencerahanya	negative
mydah kirim	positive
memori gede lemot	negative
unduh coba masuknah kirim sandi angka	positive
akhirakhir tutup kendala buka lihat riwayat masuk lanjut masuk handphone tutup	negative
kena yang kirim bilang kirim nasib kayak	negative
bagus terima kasih	positive
berkeeasi	neutral
janjiin selesaikantapi bukti tindak apapunsaya sudah masuk tapi akun belum masuk isi saldo sumpah tanggung	negative
saya belanja bulan lncar ntuk mnggunakan selalu gagal pakai qrees tolak tidak bisa terus tarik tunai saldo tidak klhatan terus atm belum berani gimana lantidakah saya coba bang bri juga gagal tlong bantu tarik tunai butuh trmksihytm	negative
mudah trasaksi	positive
ini dah ku mas masuk npa njg	negative
transaksi gin gagal	neutral
terima kasih bantu transfer	positive
manfaat bantu	positive
ganti sandi saja sulit kemarin tidak ambil saja susah ampun	negative
suka banget ah	positive
isi ulang emoney hasil masuk dalam saldo emoney buruk tanggap tim fungsi	negative
apdate	neutral
proses cepat semoga fiktur yang untung	negative
respon	positive
mengirim benar	negative
mantap pokok mah	positive
hari unduh pas ngelengkapin ktp yang nomor akun kenal mohon bantu tindak butuh	negative
metode lupa terus lapor ana ubah apa tolong konfirmasi bngke saya hangus	negative
upi hldayat	neutral
isi saldo saldo memenambah memenambah bngst	positive
muas layan	positive
inti bantu masyarakat lokal	negative
bagimana agr prmium tanpa ktp ktp tidak kedetek melulu	negative
sangat bagus biaya admin keren	positive
transaksi kirim email tolong tindak lanjut	positive
kno tidak buka hapus unduh buka tidak buka payah banget	negative
kalau butuhin	negative
tipu hilang kembali	negative
tolong koneksi baik	negative
woid asu saya lu embat lebelet beli apaansi	negative
suka telat saldo transfer	negative
cepat lemot	negative
kenapa susah masuk akun	negative
bertanya yang menawari	negative
kecewa	neutral
bantu bisnis	positive
batu bayary	neutral
tolong prosesudah tidak	negative
baussss	neutral
bantu mantap yyyyy	positive
tidak jelaspotonganya banget isi potong bangkrut gana lahsaya kecewa	negative
uang lemot	negative
potong masuk harga harga naikseperti paket pulsa cocok bintang baru	positive
aman buruk gampang bobol berbelitbelit servicenya bantu berbelitbelit	negative
praktis bantu	positive
kasih tidak bisa dipakai yz	negative
playleter	neutral
lemot iya salah sandikode	negative
mantap danaytmytm szs zs zss	positive
bantu bayar ewallet terima kasih	neutral
rumit	negative
solved	neutral
mudah praktis efisien	positive
emoney saldo sudah potong tapi tidak masuk saldo emoney cs email sudah minggu kembang woooiiiikembalikan	positive
bohong saldo ku kuras kamaaf bintang kecewa	negative
bos tolong bantu transfer terima	positive
kembali proses tapi perkara lambat aplikasi	negative
sukasi fitur ajar mudah anak sekolah	positive
suka nyatapi ktp ku belum buat lagi	neutral
hasil masuk rekening mohon kerjasama lapor tanggap butuh uang ganti kembali	positive
dasar monyet susah banget	negative
rungkat	neutral
saya sktar email cs nanti nanti jawaban sudah habis lebaran oi menyambung masak mengerti oi keluh makan saya	negative
mudah tugas	positive
ampas lapor lemot banget	negative
nagus ff	neutral
tolol	negative
cuman bayar muncul	negative
parahhh kesini percaya transaksi potong saldo masuk rek tuju coba lapor minggu tanggap tlpn suruh tunggu tolong baca tindak lanjut lapor danaeror	positive
yzy	neutral
akun lupa pin pas lupa cuman mohon bantu ytmytm	negative
tomloi beli kuota biar lancar lu tomloi	negative
mantap mudah transaksi aman	positive
mohon cs kalau memasuki sudah otp lagi hilangsaran dari memasuki sudah pakai otp dompet saldo susah masuk lagi	negative
memudahkany	neutral
telat butuh	negative
mudah transaksi bagus	positive
kenapa enggak isi ulang masuk kenapa begini ya	negative
susah banget kendala	negative
unduh masuk apknya tidak sampai habis	negative
akun tutup maksud	neutral
bantu praktis	positive
bagus punya tidak kayak rekening	negative
susah buka	negative
guna banget dengan appk kami dengan mudah praktis pungut biaya admin terima kasih danayyy	positive
kecewa bantu	negative
murah tidak saya kendala hadap tidak menyambung	negative
tolong baik donlowad pas	positive
inves emas jual saldo emas danapercuma solusi	positive
begitula	neutral
transaksi sukses tambah saldo gilir transaksi receh lancar banget juta engtidak menambah saldo tangan lambat menunggu sampai tidak bangeetttt	positive
saldo hilang untung cuman coba nang sayamohon baik kasihan yang	negative
saldo refun transfer sampai sekarang	neutral
transfer transaksi hasil namu masuk atas lapor tanggap	positive
mudah cepat aman	positive
susah buka mengirim	negative
baik nabung saran baik ku	positive
mudah transaksi bisnies	positive
tidak sumpah tidak buka	negative
bagus pakai tidak ribet bayar	negative
banget proses kode otp lupa sandi menunggu sampai tetap	negative
myn	neutral
pas	positive
nomor handphone hilang masuk kode masuk otp tidak kode otp kirim nomor hilangpesan tlng langsung masuk kode otp otomatis kode otp kirim nomor kode otp	negative
puas mudah kerja sayang buka kasih thr guna aktif suruh kasih thr saran rangin bintang	positive
tidak aman dihack hilang	negative
tidak kuat lambat kesini uninstal	negative
mudah mantap	positive
donwload buka enggak apky	neutral
ribetnya ampun puluh verifikasi tidak kelar ngulang ngulang banget canggih	negative
lupa hari email ganti masuk salah	negative
aplikasi seru berkat mendownload minicreaft pe	negative
efektif pakai	positive
goooddd	neutral
tangan buruktidak tipu nama	positive
ggg	neutral
isi saldo pakai transaksi bayar pulsa gagal ulang pas baru kirim email selesai adminnya	positive
ganggu pakai sulit masuk jaring pakai wifi internet lancar tolong dibenerin cepat	negative
coba dllu ya kakak	positive
mudah pelayananya	positive
lancar	positive
gooooood	neutral
buka akun ganti susah brapakali unduh akun saldo	negative
semoga jaya	positive
bangety	neutral
dihp lemot transaksithat	negative
tolong banyak	negative
bantu mudah transaksi bayar	positive
sudah eenggak dipakai sampah uninstall henti pakai diupdate vers baru lambat eenggak dipakai tailah	negative
bantu	negative
kelas akun saldo transfer kenal lapor tangan kelas retas	positive
kasih bintang layan bagus ribet kasih bintang	negative
lupa kunci sandi umtuk buka mohon bantu ulang ulang masuk diberiakses mereset kunci sandi terima kasih ganti	positive
permisi susah loadingnya rifesnya sinyal ful cepat ok stabil transaksi lambat ulang ulang	positive
pas bayar loding tidak	negative
transaksi tangan cs dm ig direspon respon nomer admin kasih admin masuk terang suruh memasuki nomer dapat otp ambil akun solusi tutup mata hhh	negative
kelas	neutral
lu tidak neng saya todsampe menarik mengirim formulir duluudah butuh giniribet anying	negative
lupa pasword ktp najispadahal bisa juga kirim pasword	neutral
semoga semakin mantap percaya	positive
memasuki benar tetap sesuai tidak	negative
lumayan bagus	negative
mantabbbbb	neutral
mudah muat saja	neutral
sampah hati hati merespon iniyyy	negative
tidak banget transaksi luar kendali padahal transaksi kenapa transaksi otomatis terus latidakn website mana transaksi	positive
enggakkk lancar lagi butuh enggakkk enggakkk nyaman	negative
tidak terap bayar kredivo pakai	negative
gagal akun padhaal ktp muka tolong kak lampir centernya biar mudah kendala centernya yang manusia gtuloh yang kwkw	negative
puas dompet	positive
wwwyyyyyytmytmytm	neutral
bguaa	neutral
urus jadi mudah	positive
siippppp	neutral
bantu enggak ribet pokok banget	negative
menbantu	neutral
aplikasi transfer detik sampai tujuanyyytm	negative
gwe suka cuy	positive
bagustop besta	neutral
smsudsh transfer akun sial setelah danya yang buka setiap loging sibuk mohon info tidak pakai	negative
kembali menarik saldo tiktok tidak bisabisa	negative
okeeey	neutral
asuransi layar transaksi pulsa kena potong aneh bingung brilink saya terima tidak pakai	negative
amaaan	neutral
coba dahulu	positive
guna	positive
mudah dalam transaksi	positive
kirim mudah	positive
lapor kembali sebar biar tidak yang pakai yang	negative
saja dah tidak jelaslain kali benerin boleh	negative
ayh bintang dah	negative
krim tidak telepon nya tggu tggu minggu tetap tidak masuksaya telepon tggu minggu lagipadahala butuh	negative
kasih bintang karena entah tarik tunai tidak bisa dipakai tapi lebih	negative
padahal masuk masuk layang tolong tanggung	negative
tolong baik wajah ktp baik ubah masuk sidik jari nomer mik ktp bagus guna tunanetra terima kasih	neutral
csnya payah hilang saldo beli kenal bantu cek transaksi cs nyuruh hubung google riwayat google transaksi google temu transaksi bilang perihal cs cs suruh hubung google payah	positive
ahajsh	neutral
responsif apknya tambah ilangnya saldo yang lambat meresponnya pakai terimakasih	positive
gampang transaksi	positive
pas memasuki nomor handphone pas kode otp kode tidak masuk	negative
coba semoga manfaat untuku	positive
kecewa karena beli kuota bayar kuota beli	negative
buruk lupa pas pencet lupa	negative
nicr	neutral
ribet beku atas transaksi tolak	negative
kendala bantu mudah transaksi	positive
hilang kocak rugi yz	negative
memang keren	positive
konnnttttoooollll jemmmbbot tempek sesalu muncul kalau bayar bosookk sampah	negative
lambat loding nyaad apa nigak	negative
saya tida ribet mantap	negative
diinstal	neutral
etoll saldo potong masuksudah tapi saldo	positive
sistem kadang eror	negative
bagus banget kasih mudah tinggal	neutral
sulit foto ktp buram mohon solusi yang buku nikah	negative
guna daftar pakai nomor telepon daftar masuk nomor telepon memasuki tidak daftar	negative
memang	positive
lumayan membantuyy	negative
unduh enggak malam enggak tidur daftar enggak banget sulit	negative
buka aplicasi	neutral
akun indak buka	neutral
tolong perbaikisemakin kesini jelekmakin ribet	negative
eek	negative
oo	neutral
nanana	neutral
transaksi hasil masuk rekening tuju ampas kacau servernya yang	negative
susah masuk mohon bantu	negative
habis transfer qris baca disana masuk succes komplain yang ngelayani kalas dompet ngebuat servise tidak boroboro nanem bentuk emas kirim gabecus nyantol komplain direspon	negative
respon lambat complainan tindak email hari menunggu	neutral
jaring sibuk mulubikin transaksi kocak	positive
gagal transaksi kayak antri tiket menonton yang lagi rameanjiiirrrr	negative
buruk	negative
bantu sekaliytm	negative
transksi hasil masuk rekening tuju suruh admin cuman tunggu pesan terima sampai saldo mana cuman sabar tunggu karena tidak konfirmasi saldo saldo	positive
akun beku	neutral
muas kembali salah beli inti bestt	neutral
lemot banget buka aplikasi tolong tingkat biar lemot	negative
kenapa buat akun akun hapus permanen	positive
masuk respon admin	positive
alhamdulillah bantu	positive
curang saldo detik ubah riwayat bayar google beli google pas cek riwayat sumpah allah ikhlas manipulasi hilang tolong	negative
simplecepattidak rumit	negative
tidak bisa enggak mau muncul	negative
ah guna saya akun dapat layan yang bagus kecewaisi saldo pagi alfamart tidak tambah saldo sayabagus coba juta tidak pusing sayatolong danadi baik baikkurang bagus layan buruk kastamernasabah yang cabut kecewa	negative
transaksi tanggal sukses hasil saldo masuk tuju sekaramg sudha tanggal hitung menunggu lapor apaakah masuk tuju kecewa cs lambat nang	negative
siiiip	neutral
bagus eror kirim saldo kurang masuk rek tuju telepon cs sudahemail sudah tetap belum hasil sudah	positive
ayo pas bayar sulit	positive
mantap transaksi ndk pakai ribet	positive
madodet	neutral
kesini uyeh	neutral
daftar ulang coba danapencerahannya	negative
tolong cepat proses saldo paypal masuk uang ytmyy	positive
buruk biat transfer susah siang koneksi internet lancar banget	negative
lambat mendownload	positive
bantu transaksi apa terimakasih kerjasamanya layan	positive
bantu mudah urusan hari sayatrimakasih aplikasi danayyy	negative
mendonowload	neutral
tolong buat flazz	negative
mengurus beli pulsa ribu banget	negative
tidak nomor	negative
isi etol tanggal detik belm masuk responnya tolong respon	negative
pas bayar tidak bayar	negative
selamat malam ktp ktp alas foto ktp buram mohon bantu	positive
biyasa	neutral
transaksi pakai qris benar proses	positive
hebattt	neutral
anjjj	neutral
menunggu barcode qris selesai estimasi berapa minggu bulan	negative
cuy kesini tidak bisa bayar dll saldo makan situ	negative
sulit kirim malam	positive
baca laku kesini lemot aplikasi	negative
tidak saldo tidak dipakai lapor aneh	negative
kacau erorrpadahal bagus	negative
kelas gagal baca dari tanggal lapor menunggu sekarang tanggal itikad baik lapor emaillive chatwa respon butuh	negative
saldo nambahanehhhh	positive
isi pulsa lambat masuknyaa	negative
tolong baik masak baca menambah saldo kecewa	positive
lemot saran ui sering handphone kentang abad buka aplikasi beli niat transaksi ubah pikir distuck saldo	negative
kembang boskuh gunain pesan	positive
masuk transfer rekening potong sayaaaaaa sudah orang kembali sayaaaaaaaaa	negative
tidak kecewa	negative
sampah proses kembali menunggu cs didi taufansyah mohon maaf ketidaknyamanannya khawatir proses kembali akun dana kembali terima maksimal informasi sanggah pihakpihak kait saldo terima terus kembali akun	positive
ganggu benar kirim kasih	negative
memang mmbantu	positive
sengkat bantu bisnis	positive
bagus belit belit aman simpan mantap siiiip	negative
gagal susah	negative
mudah akses	positive
kenapa kalau masuk suka tidak masuk lagi terus saran nanti bintang	negative
kadang proses tolong	positive
mudah kirim kirim ewalet	positive
munculin paylaterpindah ovo	neutral
baik kasih bintang	positive
mudah nyaman transaksi sekarang nyaman proses yang lemot saldo masuk yang tidak	negative
ewalet baik	positive
halo tolong ketat sistym aman karena tanggal bobol saldo ribu pulsa ribu padahal transaksi membbol tolong hati hati ytm	negative
lemot memasuki tuju lemot ampun	negative
kecewa gagal gagal sulit syarat sudah kecewa	negative
sistem tingkat	negative
banget ganti yang syarat tetap saldo sisa sedakahin saja	negative
pakai saya hilang saya ambil terus yang pakai saya hilang terus suka lok terus isi saldo hilang	negative
bingung belum menscan barcode pilih pindah saldo pindah akun yang enggak tau sekaliyang tujumohon bantu	negative
mudah cepat	positive
gagal gagal permium ovo cs bantu	negative
megelu kenap unduh ulang jarigan gu bagus begitu mohon baik	neutral
oke banget deh	positive
handphone masuk retas blokirini payahandphoneadahal belum kasih atau kode	negative
banget masuk keburu telat	negative
bagus kirim mana cepat aman	neutral
bagus mengirim nomer langsungyyyyyyy	negative
manfaat kalang	positive
maaf burukuntuk transaksi louding gagal	negative
sulit tidak tidak masuk versi baru bantu tidak balasbales sudah parah saldo	negative
bagus banget jalan lancar	neutral
hadehhini lohsudah isi masuk gimana butuh itudi tunggu jelas tunggu yang sudah isi masukkocakkk	negative
proses cepat praktissangat bantu bertransaksisangat rekomendy	neutral
saldo saldo menambah untung tipu saldo rek sudah saldo	positive
donlowd installl installl buka dana dikelurin terima tamu rumah larang masuk	positive
bintang lihat dahulu	positive
muas transaksi mudah sulit akun saldo eh pas pakai kenapa	positive
gabisaaaa loginnnn	neutral
buruk layan bantu tangan customerdari sampai tanggap seriusini coreng nama iniapalagi naung indonesia layan sesuai nama nyajika ganti rugi bantu temu identitas laku buat belit belit	negative
memang hadehh dapat balesan gmail akun aktifin pas saya coba keteranganyah versi baru handphone versi terbarudah enggak jelas	positive
mohon benar contoh akun masuk masuk handphone	negative
apaansi daftar susah banget	negative
episen	neutral
sulit banget updated mudah aplikasi	negative
tolong bantu buka	negative
masalahnyasaldo bisnis tarikbegitu lapor konfirmasi	positive
saldo masuk suruh ulang premium	positive
serir eror sekarang tidak kayak dahulu lancarr isi tapi tidak bayar taransaksi bayar sulitsangat manggangu	negative
isi saldo etol	negative
sampah susah dianavia pusat bantu resolusi belum tanggap kerja sampah	negative
kalau peetama masuk ain akun bukan lupa sandi nya masuk tidak	negative
saldo kurang tolong baik kembali saldo tibatiba kurang	negative
nokoment	neutral
kasih thr boleh sudah juta	positive
baguus	neutral
lupa sandi rubah kenapa tidak hubungin ana bagaiman pils kasih	negative
layan ribet buruk transaksi memasuki yang anggap salah bilang milik aman tidak transaksi aplikasi tidak kendala kecewa memperbaiki kerja yang benar menyusahkan	negative
daftar isi saldo hilang saldo aneh payar hubung susah	negative
buka hendfone sayatolong bantu	negative
gampang beku akun	positive
suka pemberitahuan nomer otp aktif	negative
transkasi buruk masuk banget	negative
puas respon fitur ceklis tambah asuransi dll tiap transaksi fitur smartpay proses transaksi fitur fitur fitur repot senang	positive
ampas banget isi ulang saldo masukmasuk komplain tidak kirim	negative
cs nya butuh baik menbantu yang tambah pikir masalah ribet tolong cs benerin menanggapimenangani cs email tidak slesai tidak tanggap lanjut miris	negative
buat akun	positive
akun tidak jls tidak bisa baharu sudah baharu	negative
daftarin alamat email tidak verivikasi email hedehh tolong permudahko kayak	negative
senang bayar pakai	negative
ampun jaring bintang pemberitahuan promo cepat pas buka kayak siput	positive
ganti handphone skrmg susah masuk lemot banget tidak masuk sudah coba dalam saya pakai kecewa	negative
jadi saldo hilang tolong baik aman kasih percaya dompet saldo hilang terima kasihh	positive
beli pulsa tidak masuk masuk bantu sabar terus tidak	negative
najisss pending sekarang serba lemot aplikasi	negative
bagus tidak buka tlng baik	negative
bagus simpel	positive
kirim transaksi hasil muncul mutasi saldo rekening menambah komplain kesini ampas	positive
lemot banget transaksi lemot beli tidak beli bayar pakai tidak langsung konek padahal jaring bagus lemot banget proses sampai coba tidak bayar	negative
kacau tidak bisa transaksi enak transaksi baik lagi	positive
mudah kualitas	positive
bantu rantau	negative
mengunakan afli	neutral
kenapa akun jarang pakai keluar notifikasi akun gilir pakai malah tidak bisa	negative
tidak masuk masuk memang tidak	negative
oksaya akun saya	negative
cepat kalau transfer	negative
tarik pengin buat akun kode otp sms yang gobloggg	negative
diupgrade	neutral
hati hati yang pakai saya transfer dari mabangking baca masuk lumayan konfimasi cs imail imail tidak jelas hati hati jadi kayak saya saya uninstall aplikasi	negative
transaksi aneh saldo potong tolong kembali saldo yang potong hubung ana	negative
kirim bni proses kirim sulit aju bantu sc	positive
mantapgak ribet menerima transfer	negative
seppp	neutral
tidak ganggu tidak percaya	negative
mantap jiway	positive
payahtransaksi gagal saldo terpotongdah minggu lebihgk respon	neutral
bantu lancar kerja	positive
alhamdulillah aman lancar semoga depan	positive
capek pakai curang pinjam transaksi hasil tidak kirim maksud cicil bayar itu kirim sudah bayarnyesel saya pakai buat kepala pusing mohon balikin cukk curang kerja	negative
sistem sibuk tunggu saya tungguin siang sampai sekarang malam enggak benar sistem wah kacau sumpah saya bayar shopee woii anjg tolol dasarjelek jelek jeleeekk banget hubung cs enggak ada benar pis csnya saya hubungin cs kayakk xl bagus bagus kayakk ngoborol kasih leluasa butuh sumpah enggak jelas banget csnya buat ribet	negative
qris kadang lapor kirim tidak masuk jadi	positive
ngentd terus puqi ayam	neutral
transaksi hari cs kabur begitu sopan selesai cakap langsung tutup harap hubung cs yang asli yang apa jawab kecewa layan sungguh amat buruk	negative
akun tidak cepat tanggap bayar lambat kemarin akun begitu cepat tanggap rugi	negative
oke	positive
kembali uang	neutral
malas macet buka kirim	negative
senang dengan kasih bintang	positive
kontak cs	negative
mantap bahana	positive
kembali	neutral
guna transaksi mantap	positive
bgusss	neutral
mlalui baca kenapa tidak masuk	negative
kenapa playleter	neutral
saya raib kemanain isi tanggal sampai sekarang belum jwbn cs muas sabar	negative
eror melulu daftar habis eror	negative
muantap	neutral
transfer susah kemarin kayak tunggu rek tuju beda nomor terus tidak ada respon hadeuhh kesini kesanaw	negative
aplikasi bagus kurang cuman tidak cetak kartu cetak kartu	negative
saran bagus karena loginy	negative
mantap mudah registrasi	positive
upgrad susah banget jengkel tahun sulit unduh jelek pelayananya hapusss guna	negative
jelek transaksi beli paket pulsa tidak menyambung	negative
ulang gagal karena foto ktp buramsaya coba sim gagal verifikasi selfi pakai selfi karena wajah cocok foto sim yang email email nama tolong beritau saya ganti nama akun yang lengkap daftar danamungkin kendala sungguh jengkel	negative
masuk layan	neutral
admin tolong bantu masuk nomor telepon tidak balas sms kode otp	negative
nomer benar nomer temu aneh banget	neutral
kenapa tidak bisa install sudah coba tidak bisa	negative
kenapa	neutral
aplikasi buruk banget	negative
aplikasi nya susah tidak bisa transfer	negative
bantu yang sibuk aneh saldo hilang	negative
besok mengulangi lagi terus saldo tiba tiba hilang	negative
bagus cepat transfer gampang	positive
mudah cepat simpel bantu transaksi terima kasih	positive
tidak coba gagal terus cs tidak respon	negative
bos saya handphone yang hilang ganti handphone ribet banget tidak bisa pakai dana	negative
maaf min saya ganti tidak kenapa saldo hilang	negative
kocak tapi tapi saldo belum tambah mana saldo banyak saldo tiba tiba hilang	positive
saldo ku hilang lumayan saya ya lapor transaksi hasil habis isi saldo besok hhhilang saldo baru transaksi ku coba isi masuk saldo yang hhhhilang takut hhhilang saya tolong lah kembali	negative
buka masuk diupdate mau apa kesini saya copot transaksi saja jelek payah	negative
bermnfft	neutral
tambah boskuu kirim cepat mudah	positive
salah sistem silah coba gagal terus	negative
matap	neutral
mantap nabung praktis amanah	positive
aman bagus akun nak bekuk buka saldo hilang lapor saldo hhilang bekuk hahaha lucu gkusah kelen unduh emosi lihat layan	positive
amanah paksa bintang saya hangus hangus	negative
keluh jawab indak mengasih solusi bagaimana biar konsumen nyamanyy	positive
bantu dalam urusandn mudah percaya simpan rp	positive
aman lemot	negative
ktp tidak babi	negative
akun kena spam muncul akun pakai coba hubung cs email jejaring sosial tidak respon tangan malu sesal	negative
bagus bantu	negative
ulang ngumpulin upmenghilangkan tidak kumpul iconnya juta tidak bayar riwardnya saran saya sudah menghilangkan	negative
senang	positive
bagus banget praktis	positive
potong nya	negative
mmbantu dompet ginimaksih	neutral
saya tidak paham sumpah sudah dibekuin tidak saya hilang yakkemosi saya aman akun yang lemah unag saya layang anjg	negative
mohon bantu kirim suruh hubung cosrumerytm	negative
saya kasih bintang dulukemarin siang mengapa dapat mendaftarsaya penasaran danaterus daftar aplk handphone sayaa pakai ktapi foto saya pakai handphone itusetelah selesai daftar saya tapi yang aneh aplikasi yang didownlod tidak tera dihandphone hapus aplikasi yang didownlodnya tdyang aneh tetangga saya yang tidak punya handphone bisa daftar aplikasi danaa	negative
handphone daftar pas masuk salah bingung	negative
goooooodddddd	neutral
aloes	neutral
bagus lah kendala saya saya saya	negative
lupa kendala mereset	negative
proses	positive
aneh saldo potong tahu sudah masuk mohon baharu baik biar aman nyimpan saldo	positive
bahaya transaksi suka pokok tarik hilang	positive
keren mudah transaksi	positive
kesini susah akses mibta baru	negative
mohon bantu jaring internet putus buka angka muncul dapat beli pulsa lihat	negative
tibatiba dimasukkin salah benarkenapa	negative
coba akses kode otp whatsapps nomer hangus tapi aktip sush dapat otp kalau whatsapp nantibintang saya kasih	negative
tolol playleternya playleter beli memang bele usah playter kalau bayar yyyy	negative
ngebalas keluh robotnyata urus apa keluhanyajawabanya	negative
tidak ribet	negative
kenapa tambah bayar pln nama proteksi	positive
mudah praktis alat bayar	positive
hadeh akun benerin saldo situ tolong tingkat hadeh ampas ampas	negative
ayo bos respon email kirim email ganti nomer hilang hapal saldo ganti nomer kirim email tidak kayakk memasuki nomer yang hapal tolong mudah kayakk	positive
yang mudah kirim uangmamantov	neutral
belum coba	positive
kecewa pakai beli pulsakuota tidak sesuai transksinya beli kuota tapi tidak kirim pakai yang	negative
buka ulang tidak bisa kecewa sih	negative
bantu pecah	negative
daftar gagal coba	negative
tolong baru terimakasih	positive
alfamart kena biaya admin	negative
luarbiass	neutral
dqna beres	neutral
lemah tipu yang retas aman sistem korban yang hilang saldo ragu simpan saldo	negative
tolong baik aplikasinyasaya tidak buka	negative
terima kasih simpan	neutral
bagus kembang	positive
paya daftar gagal coba sajabikin keceway	negative
mantap terima kasih	positive
muas pakai amplikasi	positive
muas terimakasih	positive
sistem sibuk lagi	negative
beku tolong bantu	negative
saldo hilang mengirim akun kirim tolong tanggap rugi guna tka	neutral
kasih tambah saldo dong	positive
saldo terang cs solusi tetap menunggu malas banget buat kecewa hih	negative
dompet yang jooooossss	negative
mudah gampang	positive
bagus percaya	neutral
lemot transfer	negative
sudah beda yang dahulu sekarang tarik tunai malah bayar	negative
mohon bantu buka tapi sudah aktivuang semuamohon banget bantu nyaytmy	negative
tanggal brimosampe sekarang saldo belum padahal dari brimo sudah sukses saldo brimo sudah kepotongy	positive
istal	neutral
